tugguza  [TEXTILE]  𒌆𒈝𒍝;𒌆𒄖𒍝  tug2-guz-za ;  tug2-gu-za  "a textile" #haşbu 
tugsaga  [PLOW]  𒌆𒆥;𒄑𒌆𒆥;𒄑𒌆𒊓𒂵;𒋗𒆥;𒄑𒌆𒋝·(𒊺𒆥);𒌆·(¿)𒋛  tug2-saga11 ;  ĝeš tug2-sig18 ;  ĝeš tug2-sa-ga ;  šu-saga11 ;  ĝeš tug2-sig x (|ŠE.KIN|) ;  tug x (LAK483)-sig9  "a plow" 
TUGŠAHA  [GARMENT]  𒌆𒊮𒄩  TUG2 .ŠA3 .HA  "a garment" 
tugšukarak  [PROFESSION]  𒌆𒋗𒃸𒀝  tug2-šu-kar2-ak  "a profession" 
tugšukura  [PROFESSION]  𒌆𒆕𒊏  tug2-šukur-ra  "a profession" 
tugšukurura  [PROFESSION]  𒌆𒆕𒃡𒊏  tug2-šukur-ur3-ra  "a profession" 
tugtug  [~LOOM]  𒄑𒌆𒌆  ĝeš tug2-tug2  "a designation of looms" #mukānu 
tugul  [BOAT]  𒄑𒌅𒄢  ĝeš tu-gul  "a part of a boat?" 
tugulla  [BIRD]  𒌅𒄢𒆷𒄷  tu-gul-la mušen  "a bird" #urţû 
tugX  [GARMENT]  𒌆·  tug2-X  "a garment" 
tukulšunir  [EMBLEM]  𒄑𒂉𒋗𒉪  ĝeš tukul-šu-nir  "a divine emblem" #maşrahtu ;  maşrahu 
tum  [FISH]  𒌅𒄷𒄩  tum12 mušen ku6  "a fish" 
TUM  [STONE?]  𒎎𒌈  na4 TUM  "a stone?" 
tumgur  [BIRD]  𒌅𒆸𒄷;𒌅𒋽𒄷;𒌅𒄷𒋽;𒌅𒉽𒄷;𒌅𒆳𒄷  tum12-gur4 mušen ;  tum12-gur8 mušen ;  tum12 mušen-gur8 ;  tum12-kur2 mušen ;  tum12-kur mušen  "a domesticated dove" #sukannīnu 
tumibi  [BIRD]  𒌅𒄿𒉈𒄷  tum12-i-bi2 mušen  "a bird" 
tumtume  [RODENT]  𒉾𒁺𒁺𒈨;𒁺𒁺𒈨  peš2 tum2-tum2-me ;  tum2-tum2-me  "a rodent" #asqūdu 
tungal  [INSTRUMENT]  𒂗𒍪;𒂗𒆠  tungal ;  tungal2  "a stringed instrument" #tungallu 
tunla  [VESSEL]  𒂅𒇲  tun3-la2  "a vessel" 
turmahba  [RATION]  𒌉𒈤𒁀  tur-mah-ba  "a kind of ration" 
turti  [FISH]  𒌉𒋾𒄩  tur-ti ku6  "a fish" 
tutuba  [~VEGETABLE]  𒌅𒌅𒁀𒊬  tu-tu-ba sar  "a designation of vegetables" 
u  [LAND]  𒄷𒋛;𒅇  u5 ;  u3  "a type of land" 
u  [PLANT]  𒅆𒂍𒊬  u6 sar  "a plant" 
U  [TREE]  𒄑𒅇  ĝeš U3  "a tree" 
u.DU  [BIRD]  𒌑𒁺𒄷  u2-DU mušen  "a bird" 
ua  [OWL]  𒄷𒋛𒄷;𒅇𒀀𒄷;𒇇𒀀𒄷  u5 mušen ;  u3-a mušen ;  u8-a mušen  "a bird" #hū'a 
uaši  [WEED]  𒌑𒀀𒅆  u2-a-ši  "a weed" 
uaz  [BIRD]  𒄷𒋛𒊍𒄷;𒌓𒊍𒄷;𒄷𒋛𒀜𒄷  u5-az mušen ;  u4-az mušen ;  u5-ad mušen  "a bird" 
ub  [DRUM]  𒀖·𒊮;𒀖·𒈨𒂗  ub3 ;  ub6  "a drum" #uppu 
ubi  [BIRD]  𒄷𒋛𒉈𒄷;𒌒𒉈𒄷;𒄷𒋛𒄷𒉈  u5-bi2 mušen ;  ub-bi2 mušen ;  u5 mušen-bi2  "a bird" #uppû ;  šāt kapru 
ubi  [FISH]  𒃴𒄩  ubi ku6  "a type of carp" 
ubi  [FISH]  𒃴;𒋦  ubi ;  ubi2  "a fish" #abūtu 
ubi'abak  [FISH]  𒃴𒀊𒁀𒄩  ubi-ab-ba ku6  "a fish" 
ubi'abak  [FISH]  𒀊𒃴·(𒊺𒋦)𒄩  AB-ubi x (|ŠE+SUHUR|) ku6  "a fish" 
ubisumaš  [FISH]  𒃴𒋨𒄩  ubi-sumaš ku6  "a fish" 
ubizagubalaĝdikargirzana  [BIRD]  𒍣𒍣𒀀𒇷𒄷  |ZI&ZI.A|-li mušen  "a bird" 
ubu  [~OX]  𒌑𒀀  u2-bu4  "a designation of oxen" 
ububul  [PUSTULE]  𒅇𒁍𒁍𒌌;𒌋𒁍𒁍𒌌;𒌓𒁍𒁍𒌌  u3-bu-bu-ul ;  u-bu-bu-ul ;  u4-bu-bu-ul  "a boil, pustule" #bubu'tu 
UBULUG  [BIRD]  𒄷𒋛𒉽𒉽𒄷  |HU.SI|.|PAP.PAP| mušen  "a type of bird" 
uburri  [BIRD]  𒁛𒊑𒄷;𒁡𒊒𒄷  ubur-ri mušen ;  ubur3-ru mušen  "a bird" 
ud  [BIRD]  𒌓𒄷  ud mušen  "a bird" 
UD.PA  [FISH]  𒌓𒉺𒄩  UD-PA ku6  "a fish" 
ud.UR  [BIRD]  𒌓𒌨𒄷  ud-UR mušen  "a bird" 
udar  [BIRD]  𒍖𒁯  uz-dar  "a bird" 
udda  [STAND]  𒌓𒁕  ud-da  "a stand" #manzaltu 
UDGIŠGIŠNUN  [PLANT]  𒄑𒈢𒌓𒄒𒉣  ĝeš hašhur UD.GIŠ%GIŠ.NUN  "a plant" #sippirû 
udĝeš  [BIRD]  𒄷𒋛𒄑𒄷;𒌓𒄑  u5-ĝeš mušen ;  ud-ĝeš  "a bird" #kilīlu 
UDSAR  [PLANT]  𒌑𒌓𒊬  u2 UD sar  "a plant" #? 
UDša  [BIRD]  𒌓𒁺𒄷;𒌓𒊭𒄷;𒌓𒊺𒄷  UD-ša4 mušen ;  UD-ša mušen ;  UD-še mušen  "a bird" 
udšuš  [~HEAD]  𒌓𒋙𒍑  ud-šu2-uš  "a part of the head" 
udtab  [FISH]  𒌓𒋰𒄩;𒌓𒁕𒁀𒄩  ud-tab ku6 ;  ud-da-ba ku6  "a fish" 
udu'emeĝir  [SHEEP]  𒇻𒅴𒄀  udu-eme-gi  "a breed of sheep" 
udug  [DEMON]  𒀭𒌜;𒌑𒅗;𒌜  d udug ;  u2-dug4 ;  udug  "a demon (of desert, mountain, sea, tomb); ~ figurine" #utukku 
uduKUr  [PROFESSION]  𒇻𒆪  udu-KU  "a profession" 
udukurak  [SHEEP]  𒇻𒆳𒊏  udu-kur-ra  "a breed of sheep" #immeri šadî 
ug  [PLANT]  𒊌  ug  "a plant" 
uga  [FISH]  𒌑𒂵𒄩;𒌑𒂵𒊺𒉀𒄩;𒌑𒊺𒉀𒂵𒄩;𒂵  GA𒄩;𒄩𒌑𒂵;𒌑𒂵𒂵  GA·(𒉀)𒄩;𒊺𒉀𒄩;𒂵  GA·(𒉀)𒌑𒂵𒄩  u2-ga ku6 ;  u2-ga |ŠE.NAGA| ku6 ;  u2 |ŠE.NAGA| ga ku6 ;  uga ku6 ;  ku6 u2-ga ;  u2-ga uga x (NAGA) ku6 ;  |ŠE.NAGA| ku6 ;  uga x (NAGA) u2-ga ku6  "a fish" 
uga.LAK777  [BIRD]  𒂵  GA(𒌑𒉀)¿𒄷  uga(|U2 .NAĜA|)-LAK777 mušen  "a bird" 
ugahur  [BIRD]  𒂵  GA(𒌑𒉀)𒄯𒄷  uga(|U2 .NAĜA|)-hur mušen  "a bird" 
ugtur  [BIRD]  𒊌𒉣𒇬𒄷  ug-tur3 mušen  "a bird" 
ugudil  [FISH]  𒉒·𒌑𒀸  ugudil  "a fish" #singurru 
ugudu  [BIRD]  𒌋𒅗𒆕𒄷  ugu-du3 mušen  "a bird" #nahīru 
ugun  [BIRD]  𒄷𒋛𒁯𒄷;𒅇𒁯𒄷  u5-gun3 mušen ;  u3-gun3 mušen  "a bird" #tarru 
ugur  [POT]  𒅊  ugur2  "a pot" 
uha  [TOOL]  𒅇𒀪  u3-ha2  "a tool" 
uhašhurak  [PLANT]  𒌑𒄑𒈢  u2- ĝeš hašhur  "a plant" #hašhurakku 
UHUL  [SHEEP]  𒇇𒄾  |U8 +HUL2 |  "a type of sheep, fat-tailed ewe" 
uhur  [BIRD]  𒄷𒋛𒄯𒄷  u5-hur mušen  "a bird" 
ukuku  [BIRD]  𒅇𒆪𒆪𒄷  u3-ku-ku mušen  "a bird" #şallallu 
ukukuba'uš  [BIRD]  𒅇𒆪𒆪𒁀𒍗𒄷  u3-ku-ku-ba-uš2 mušen  "a bird" #ittīl imūt 
ukurrim  [PRIEST]  𒂗𒈨𒀭𒈹  ukurrim  "a priest of Inanna" #ēnû 
ukurum  [BRICK]  𒅇𒆪𒊒𒌝  u3-ku-ru-um  "a type of brick" #ukurru 
ul  [PRONOUN]  𒌌𒆷;𒌌  ul-la ;  ul  "a demonstrative pronoun" #annû ;  ullû 
ul  [UNIT]  𒌌  ul  "a unit of capacity" 
UL  [UNIT]  𒌌  UL  "a unit of measurement" 
ulal  [PLANT]  𒌑𒋭  u2-lal3  "a plant" #? 
uli'a  [PLANT]  𒌑𒇷𒀀𒊬  u2-li-a sar  "a plant" #dišu 
ulilla  [LAMENT]  𒅇𒆤𒇲  u3-lil2-la2  "a lament" 
ulmaše  [PRIEST]  𒇽𒌌𒈧𒌓𒁺  lu2 ul-maš2-e3  "a priest" 
uludig  [BIRD-CRY]  𒍇𒁲𒅅  ulu3-di-ig  "a bird-cry" 
ulullumtum  [PLANT]  𒌑𒇻𒌌𒈝𒌈  u2-lu-ul-lum-tum  "a plant" 
ululumama  [LAMENT]  𒌑𒇻𒇻𒈠𒈠;𒅇𒇻𒇻𒈠𒈠  u2-lu-lu-ma-ma ;  u3-lu-lu-ma-ma  "a lament" 
um  [BIRD]  𒌝𒄷;𒌝𒈠𒄷  um mušen ;  um-ma mušen  "a bird" #ummu 
umbin  [~BOAT]  𒄑𒌢  ĝeš umbin  "a part of a boat" 
umgidu  [BIRD]  𒌝𒄀𒌌𒄷  um-gi-du7 mušen  "a bird" #durummu 
umhur  [BIRD]  𒌝𒄯𒄷  um-hur mušen  "a bird" 
umnur  [BIRD]  𒌝𒉡𒄯𒄷  um-nu-ur5 mušen  "a bird" 
umu  [STORAGE]  𒅇𒊬𒌑𒅿;𒌋𒊬  u3-mu2 u2-mu11 ;  u-mu2  "a place for storing fish" 
umun  [PIT]  𒌋𒈬;𒆹;𒇩;𒇥𒀀;𒆸·𒄭·𒉣  umun10 ;  umun11 ;  umun12 ;  umun5 ;  umun6  "a pit; pond, puddle" #habbu ;  hammu 
UNIL  [MENIAL]  𒌦𒅍;𒌑𒅍;𒅇𒅍  UN.IL2 ;  u2-il2 ;  u3-il2  "a menial" #kinattu 
unin  [PLANT]  𒌑𒎐  u2-nin9  "a plant" 
unitum  [STONE]  𒎎𒌑𒉌𒌈  na4 u2-ni-tum  "a stone" #unītu 
UNTAR  [WORKER]  𒌦𒋻  UN.TAR  "a worker" 
UNTAR  [~MILITARY]  𒌦𒋻  UN.TAR  "a military term" 
unu  [FISH]  𒋼𒀕𒄩  unu ku6  "a fish" 
unuglu  [BIRD]  𒀕𒇽𒄷  unug-lu2 mušen  "a bird" 
unum  [TREE]  𒄑𒌓𒉡𒌝  ĝeš u4-nu-um  "a tree" 
upap  [BIRD]  𒍖𒉽  uz-pap  "a bird" 
upu  [UNIT]  upu·(𒀹)  upu x (|AŠ@z|)  "a unit of surface measurement" #ubû 
ur  [FISH]  𒌴𒄩;𒌨𒄩  ur4 ku6 ;  ur ku6  "a fish" 
ur  [TRIM]  𒌆𒌫  tug2 ur2  "a cloth trimming" #sūnu 
urab  [BIRD]  𒃡𒀖𒄷  ur3-ab2 mušen  "a bird" 
URANA  [TREE]  𒌫·𒀀𒈾  |UR2 ×A+NA|  "a tree" 
uranna  [PLANT]  𒌑𒌑𒊏𒀭𒈾  u2 u2-ra-an-na  "a plant" #urantu 
urar  [SOUND]  𒄯𒄯  ur5-ar3  "a sound (onomatopoeic)" 
urbara  [FISH]  𒌨𒁇𒊏𒄩;𒄩𒌨𒁇𒊏;𒌨𒁇𒄩  ur-bar-ra ku6 ;  ku6 ur-bar-ra ;  ur-bar ku6  "a fish" 
urbiku  [BIRD]  𒌨𒁉𒆭𒄷;𒌨𒁉𒅥𒄷  ur-bi-ku4 mušen ;  ur-bi-gu7 mušen  "a bird" #z-ibu 
urbitum  [STONE]  𒎎𒌨𒉈𒌈  na4 ur-bi2-tum  "a stone" #urbītu 
uri  [FISH]  𒄑𒋀𒄩  ĝeš uri3 ku6  "a fish" 
uri  [VESSEL]  𒌵  uri  "a vessel" 
urinak  [SANCTUARY]  𒋀𒈾  uri3-na  "a sanctuary" #urnakku 
urNENE  [PLANT]  𒌫𒉈𒉈𒊬  ur2-NE-NE sar  "a plant" 
urnum  [CEDAR]  𒄑𒌨𒉡𒌝  ĝeš ur-nu-um  "a cedar" #urnu 
urri  [~SHEEP]  𒌫𒊑𒀀  ur2-ri-a  "a designation of sheep" 
urrub  [VESSEL]  𒂁  urrub  "a vessel" #urrumbu 
ursub  [VESSEL]  𒂁𒆗;𒂁;𒂁𒂁  dug ursub2 ;  ursub ;  dug ursub  "a vessel" #urşuppu 
uru  [FISH]  𒉒·𒌑𒀸𒄩𒄩;𒌫·𒌑𒀸𒄩𒄩  uru6 ku6 ;  uru7 ku6  "a fish" #āru 
uru  [SUBSCRIPT]  𒌷𒂗;𒍇𒊒  uru uru16 ;  u18-ru  "a literary subscript" 
uruh  [PRIEST]  𒆵𒈹;𒆵𒀭𒈹;𒋖𒀭𒈹;𒀭𒈹𒆵  UH3 .MUŠ3 ;  UH3 .AN.MUŠ3 ;  ŠITA.AN.MUŠ3 ;  AN.MUŠ3 .KUŠU2  "a priest who performs funerary rites" 
urur  [PLANT]  𒌨𒌨𒊬  ur-ur sar  "a plant" 
ururu  [LAMENT]  𒅇𒊒𒊒  u3-ru-ru  "a lament" #yarūru 
urutu  [STONE]  𒎎𒌑𒊒𒌈;𒎎𒌑𒊒𒌅  na4 u2-ru-tum ;  na4 u2-ru-tu  "a stone" #uruttu 
urzababitum  [INSTRUMENT]  𒌨𒍝𒁀𒉈𒌈  ur-za-ba-bi2-tum  "a musical instrument" 
usan  [WORKER]  𒊩𒆳𒉮  geme2 usan3  "a worker" 
usim  [BIRD]  𒄷𒋛𒉆𒄷  u5-sim mušen  "a bird" #qaqû 
usuh  [TREE]  𒄑𒅇𒆪;𒄑𒌑𒆪  ĝeš u3-suh5 ;  ĝeš u2-suh5  "a tree" #ašūhu 
uš  [FISH]  𒍑𒄩  uš ku6  "a fish" 
uš  [VESSEL]  𒋛𒀀  uš15  "a copper vessel" #uššu 
uš  [UNIT]  𒍑  uš  "a unit of length" 
ušbar  [GARMENT]  𒌆𒍑𒁇  tug2 uš-bar  "a kind of garment" 
ušeg  [PLANT]  𒌑𒊾·(𒄫)  u2-šeg x (|HA@g|)  "a plant" #ašāgu 
UŠLAGABU  [OBJECT]  𒍏𒍑𒇥  urudu UŠ.|LAGAB×U|  "a copper object" 
ušmeda  [MEAT]  𒍑𒈨𒁕  uš-me-da  "a type of meat" #ušmedû 
uštuh  [LANDSCAPE]  𒆠𒅁  uštuh  "a type of landscape" #huddudu 
ušub  [~REED]  𒋛𒀀  ušub  "a part of a reed" #adattu 
ušumunda  [PLANT]  𒌑𒇰𒊬  u2-šumunda  "a plant" 
ušuš  [LAND]  GA2×NUN  ušuš  "a type of land" #miţru 
uttu  [LOG]  𒋸·(𒋳·𒆪);𒋸  uttu x (|TAG×KU|) ;  uttu  "a log, beam of a weaving utensil" #uddu 
utu  [~CEREAL]  ¿;𒌋𒂵;𒀾  LAK384 ;  utu2 ;  utu5  "a cereal concoction" #diktu 
utuhum  [BREAD]  𒅇𒂃𒄷𒌝;𒌓𒂃𒄷𒌝;𒅇𒂃𒌝  u3-tuh-hu-um ;  u4-tuh-hu-um ;  u3-tuh-um  "a bread" 
utulla  [STONE]  𒌓𒇥𒇲  u4-tul2-la2  "a precious stone" #illuku 
utum  [BIRD]  𒍖𒌅  uz-tum12  "a bird" 
utuplu  [SHAWL]  𒌑𒁾𒇻  u2-tup-lu  "a shawl" #utuplu 
utuwa  [FISH]  𒁭(¿)𒄩  utuwa(LAK777) ku6  "a fish" 
u'u  [STONE]  𒎎𒌑𒌑  na4 u2-u2  "a stone" #šamnu 
u'uz  [BIRD]  𒌦𒄷  un mušen  "a bird" 
uzaglal  [UNIT]  𒀹  uzaglal  "a unit of area" #uzaglalû 
uzga  [PRIEST]  𒍖𒂵;𒆈;𒌑𒅝𒄀;𒍚𒂵;𒆈;𒌑𒅗;𒌑𒊕;𒌑𒆳𒉌𒌇𒆠;𒆈·;𒌑𒅲  uz-ga ;  uzug5 ;  u2-si18-gi ;  uz3-ga ;  uzug ;  uzug2 ;  uzug3 ;  uzug4 ;  uzug x ;  u2-zug4  "a type of priest" 
uzgi  [BIRD]  𒍖𒄄𒄷  uz-gi4 mušen  "a bird" 
uzubal  [~SOUP]  𒍜𒁄  uzu-bal  "a designation of soups" 
wadaltum  [SHED?]  𒉿𒁕𒀠𒌈  wa-da-al-tum  "a shed where animals are born?" #? 
wuwa  [SOUND]  𒉿𒉿  wu-wa  "a sound (onomatopoeic)" 
za'am  [STONE]  𒍝𒄠  za-am  "a piece of stone?" 
zabaršu  [MIRROR]  𒌓𒊕𒁇𒋗  zabar-šu  "a mirror" #mašalu? 
zabga  [GLAZE]  𒂟𒂵;𒂟𒂟𒂵  zab-ga ;  zab-zab-ga  "a glaze" #zabzabgû 
zabitum  [LYRE]  𒄑𒍝𒁉𒌈;𒄑𒄑𒁆𒌉  ĝeš za-bi-tum ;  ĝeš zabitum  "a lyre" #sabītu 
zadar  [BIRD]  𒍠𒁯𒄷  za3-dar mušen  "a bird" 
zageš  [~COW]  𒍠𒂠  zag-eš  "a designation of cows" #? 
zagniĝinni  [BIRD]  𒍠𒆸𒉌  zag-niĝin2-ni  "a bird" #şā'idu ;  sahhiru 
zah  [MARK]  𒉈  zah  "a mark on the liver" #zihhu 
zah  [~JEWELRY]  𒍝𒄴  za-ah  "a part or qualification of a piece of jewelry" 
zahadin  [VEGETABLE]  𒍝𒄩𒁷;𒍝𒄩𒁷𒊬;𒋧𒍝𒄩𒁷;𒍝𒄩𒋾𒊬;𒍪𒄩𒋾𒉡;𒋧𒄩𒁷𒊬  za-ha-din ;  za-ha-din sar ;  šum2 za-ha-din ;  za-ha-ti sar ;  zu-ha-ti-nu ;  sum-ha-din sar  "a plant, a leek?" #nušû ;  šuhatinnu 
zahan  [PLANT]  𒌋𒂵;𒌋𒂵  zahan2 ;  zahan  "a garden plant" #zahannu 
zahili  [PLANT]  𒍠𒄭𒇷;𒍠𒄭𒇷𒊬;𒊮𒄭𒇷𒊬;𒄭𒇷𒊬?;𒍝𒄭𒇷;𒍝𒄩𒂊  za3-hi-li ;  za3-hi-li sar ;  ša3-hi-li sar ;  hi-li sar ? ;  za-hi-li ;  za-ha-e  "a plant; an edible seed" #sahlû 
zahum  [BASIN]  𒍝𒈝;𒍝𒄷𒌝;𒍝𒀀𒄷𒌝  za-hum ;  za-hu-um ;  za-a-hu-um  "a metal basin" #šāhu 
zalag  [STONE]  𒎎𒂟  na4 zalag2  "a  stone" #zalaqu 
zamiritum  [INSTRUMENT]  𒍠𒈪𒌷𒌈;𒍏𒍠𒈪𒌷𒌈  za3-mi-ri2-tum ;  urud za3-mi-ri2-tum  "a musical instrument" 
zamrutum  [LANCE]  𒄑𒍝𒄠𒊒𒌈;𒄑𒍝𒂇𒌈;𒄑𒍝𒈪𒊒𒌈;𒄑𒍝𒄠𒊑𒌈;𒄑𒍝𒌷𒌈;𒄑𒊮𒌷𒁺  ĝeš za-am-ru-tum ;  ĝeš za-mir-tum ;  ĝeš za-mi-ru-tum ;  ĝeš za-am-ri-tum ;  ĝeš za-ri2-tum ;  ĝeš ša3-ri2-du  "a lance" #azmarû 
zamzam  [BIRD]  𒍝𒄠𒍝𒄠𒄷  za-am-za-am mušen  "a bird" #samsammu 
zamzam  [INSTRUMENT]  𒍝𒄠𒍝𒄠;𒍏𒍝𒄠𒍝𒄠  za-am-za-am ;  urud za-am-za-am  "a musical instrument; a type of song" 
zanaru  [INSTRUMENT]  𒍝𒈾𒊒;𒈹  za-na-ru ;  zanaru  "a musical instrument" 
zandara  [OBJECT]  𒋃  zandara  "a clay object; a drainage tile" #mišlānū ;  zad(u)rû 
zanigin  [BIRD]  𒍠𒇔𒄷  za3-nigin mušen  "a foraging  bird" #şā'idu 
zapihum  [BIRD]  𒍠𒉿𒄷𒌝𒄷  za3-pi-hu-um mušen  "a bird" #zapihum 
zapitu  [BIRD]  𒍝𒉿𒌆𒄷  za-pi-tu2 mušen  "a bird" #šapītu 
zara  [GARMENT]  𒁁𒀸𒌆𒌆  zara6 tug2  "a garment" 
zardu  [~WAGON]  𒄑𒇡𒆕  ĝeš zar-du3  "a wagon part" #zardû 
zari  [FISH]  𒄩𒍝𒌷  ku6 za-ri2  "a fish" 
zarraštum  [PLANT]  𒄑𒇡𒊕𒌈;𒄑𒍝𒆸𒀸𒌈  ĝeš zar-raš-tum ;  ĝeš za-ri3-aš-tum  "a plant" #zarraštu 
zarsi  [PLANT]  𒄑𒇡𒋛;𒄑𒋧𒋛  ĝeš zar-si ;  ĝeš zar3-si  "a plant" #zarraštu 
zazaga  [SPICE]  𒍝𒍝𒂵  za-za-ga  "a spice" 
zeh  [BIRD]  zeh·(𒂄)𒄷  zeh x (ŠUL) mušen  "a bird" 
zena  [FISH]  𒍢𒈾𒄩;zena·(𒄪)  ze2-na ku6 ;  zena x (|HA@t@g|)  "a fish" 
zena  [WEAPON]  𒍢𒈾  ze2-na  "a siege weapon" #kalbanatu 
zib  [MARK]  𒍠;𒍦  za3 ;  zib  "a mark; mark, token; colour, paint" #šimtu ;  şibbu 
zibtum  [STONE?]  𒍣𒅁𒌈  zi-ib-tum  "a stone?" #zibtu 
ziddubdub  [FLOUR HEAP]  𒍥𒁾𒁾  zid2-dub-dub  "a flour heap" #zidubdubbû 
zideša  [FLOUR]  𒍥𒀀𒌁  zid2-eša  "a flour" 
zidgu  [FLOUR]  𒍥𒄖;𒂠𒄣;𒇉;𒋙𒂠  zid2-gu ;  zi3-kum ;  zikum ;  |ŠU2 +ZI3 |  "a type of flour" #isqūqu 
zidkukkuš  [FLOUR]  𒍥𒅖  zid2-kukkuš  "a flour" 
zidmunu  [RATION]  𒍥𒉽𒊺𒉽  zid2-munu4  "a type of ration" #isimānnu 
zidsig  [FLOUR]  𒍥𒆗  zid2-sig15  "a kind of flour" #hišlētu 
zigzag  [SOUND]  𒍣𒅅𒍝𒀝  zi-ig-za-ag  "a sound (onomatopoeic)" 
zilqum  [~SHEEP]  𒍣𒀧𒄣  zi-il-qum  "a designation of sheep" 
zimtum  [~GRAIN]  𒍣𒅎𒌈  zi-im-tum  "a description of grain" 
zinhur  [~SHIP]  𒄑𒍣𒅔𒄯  ĝeš zi-in-hur  "a designation of ships" 
zipah  [UNIT]  𒋗𒁁;𒈦;𒈦·(𒋙𒁁);𒋗𒈜  zipah2 ;  zipah ;  zipah x (|ŠU2 .BAD|) ;  šu-pah  "a unit of length, hand-span, half-cubit" #ūţu 
zirdum  [TREE]  𒄑𒍣𒅕𒌈  ĝeš zi-ir-dum  "a tree" 
zirru  [PRIESTESS]  𒂗𒉭𒍣𒀭𒋀𒆠  zirru  "a priestess" #ēnu ša Sîn 
ziš  [ARMOR]  𒍣𒊓;𒂊𒍣𒂠;𒍣𒅖𒊓;𒍣𒅖𒀾  zi-sa ;  e zi-eš ;  zi-iš-sa ;  zi-iš-aš2  "a leather piece of armor" <
zi'ummud  [STONE]  𒎎𒍣𒀀𒂔𒇲(𒋢𒀀𒂔𒇲)  na4 zi-ummud(|KUŠ.A.EDIN.LA2 |)  "a stone" 
zubud  [FISH]  𒄪𒄩  zubud ku6  "a fish" #zubuttû 
ZUBUD@g  [FISH]  𒆦·𒄪𒄩𒄩  ZUBUD@g ku6  "a fish" 
zulumhi  [SHEEP]  𒋠𒋤  zulumhi  "a long-haired breed of sheep; a type of fleece; a garment" 
ZUM  [FISH]  𒍮𒄩  ZUM ku6  "a fish" 
zumbi  [BIRD]  𒍮𒁉𒄷  zum-bi mušen  "a bird" 
zurzar  [SOUND]  𒀫𒍝𒅈  zur-za-ar  "a sound (onomatopoeic)"  Surren 
zuses  [BIRD]  𒅗𒋀𒄷  zu2-ses mušen  "a bird" 
zusiga  [~SHEEP]  𒅗𒋛𒂵  zu2-si-ga  "a designation of sheep" 
𒀉𒀸𒃻;𒍏𒀉𒀸𒃻	a₂aš-ĝar;urud a₂aš-ĝar	ax	an ax 	a'ašĝar	āšĝar ≈ axe	
𒀉𒄞	a₂gud	ox	an ox	agud	<> 𒂇 AGA axe ascia āšĝar 𒍏𒀉𒀸𒃻 	
𒀀𒀠𒆷𒊑;𒀀𒇷𒊑	a-al-la-ri;a-li-ri	exclamation	an exclamation	a'allari	Allah!	#alālu 
𒀖𒆠	ab₂KI	~agricultural	an agricultural term 	abKI		
𒀀𒁮𒂄	a-dam-dun	animal	an aquatic animal 	ʷadamdun		
𒂇;𒂆	aga;aga₃	ax	an ax axe •agaˢ	aga		
𒄑𒂇𒂆𒈠	ĝeš aga-|DUN₃ @g|-ma	ax	an ax 	agaGINma		
𒀀𒂵𒄠;𒀀𒂵𒀀𒀭;𒀀𒂵𒈬𒌝;𒀂	a-ga-am;a-ga-am₃;a-ga-mu-um;agam	pond	an artificial pond for disposing of flood waters	agam	√ aqua	#agammu 
𒅊𒆸	agar4-niĝin₂	official	an official	agarniĝin	 …-nik	
𒅆𒁾𒁇	|IGI.DUB|-bar	official	an official 	agrigbar		
𒄑𒀉𒇲;𒄑𒄷𒋛𒆷	ĝeš a₂la₂;ĝeš u5-la	irrigation	an irrigation device 	ala	হাল hal < plough <  Pflug	
𒀭𒉌𒁀𒌅	an-ni-ba-tu	ecstatic	an ecstatic	annibatu		#mahhû 
𒀲𒄈𒉣	anše-ĝir₂nun	equid	an equid	anšeĝirnun		#kūdanu 
𒀭𒋾𒁄	an-ti-bal	official	an official 	antibal		
𒀭𒍨	an-zib₂	epithet	an epithet of Inana 	anzib		
𒀳𒍑	APIN.UŠ	official	an official 	APINUŠ	plenus	
𒊭	ara	official	an official	ara		#ušmû 
𒅈𒄖𒄖	ar-gu-gu	implement	an agricultural implement	argugu	@acre	#argukku 
𒀀𒊒	a-ru	~administration	an administrative category of persons 	aru		
𒀀𒊩	a-sal	~architecture	an architectural term 	asal		
𒀀𒊩𒁇;𒀀𒋡𒁇	a-sal-bar;a-sal4-bar	~architecture	an architectural term	asalbar		#artī kīsi 
𒀀𒊩𒃻	a-sal-GAR	~architecture	an architectural term 	asalGAR		
𒀀𒅇	a-u₃	exclamation	an exclamation	a'u	au;) oh? oh! … <<<	#? 
𒑑𒄷;𒁀𒀭𒄷𒈾;𒑑𒁯𒁯𒉡	ban₂HU;ba-an-HU-na;ban₂gun₃-gun₃-nu	animal	an animal	banHU		#hurbabilu 
𒁋;𒋆;𒋋	bappir₃;bappir₂;bappir	~beer	an ingredient in beer-making	bappir		#bappiru 
𒁇𒋗𒅅	bar-šu-ĝal₂	official	an official	baršuĝal	Preusse;)	#muwassû 
𒉈𒇴	bi₂lam	animal	an animal 	bilam		
𒉈𒌈;𒂍𒌈	bi₂tum;bit-tum	~administration	an administrative term 	bitum		
𒄬;𒋆𒄬;𒁀𒇻𒈝	buluh;šem buluh;ba-lu-hum	tree	an aromatic tree or its resin	buluh		#balahhu 
𒌆𒁔	tug₂ bur₂	clothing	an item of clothing 	bur		
